individual,date,treatment,replicate,censored,time
4645,12/20/22,227,Sharonfinal,1,48
4646,12/20/22,227,Sharonfinal,1,48
4647,12/20/22,227,Sharonfinal,1,48
4648,12/20/22,227,Sharonfinal,1,48
4649,12/20/22,227,Sharonfinal,1,48
4650,12/20/22,227,Sharonfinal,1,48
4651,12/20/22,227,Sharonfinal,1,48
4652,12/20/22,227,Sharonfinal,1,48
4653,12/20/22,227,Sharonfinal,1,72
4654,12/20/22,227,Sharonfinal,1,72
4655,12/20/22,227,Sharonfinal,0,72
4656,12/20/22,227,Sharonfinal,0,72
4657,12/20/22,227,Sharonfinal,0,72
4658,12/20/22,227,Sharonfinal,0,72
4659,12/20/22,227,Sharonfinal,0,72
4660,12/20/22,227,Sharonfinal,0,72
4661,12/20/22,227,Sharonfinal,0,72
4662,12/20/22,227,Sharonfinal,0,72
4663,12/20/22,227,Sharonfinal,0,72
4664,12/20/22,227,Sharonfinal,0,72
4665,12/20/22,227,Sharonfinal,0,72
4666,12/20/22,227,Sharonfinal,0,72
4667,12/20/22,227,Sharonfinal,0,72
4668,12/20/22,227,Sharonfinal,0,72
4669,12/20/22,227,Sharonfinal,0,72
4670,12/20/22,227,Sharonfinal,0,72
4671,12/20/22,227,Sharonfinal,0,72
4672,12/20/22,227,Sharonfinal,0,72
4673,12/20/22,227,Sharonfinal,0,72
4674,12/20/22,227,Sharonfinal,0,72
4675,12/20/22,227,Sharonfinal,0,72
4676,12/20/22,227,Sharonfinal,0,72
4677,12/20/22,227,Sharonfinal,0,72
4678,12/20/22,227,Sharonfinal,0,72
4679,12/20/22,227,Sharonfinal,0,72
4680,3/21/23,227,Sara2,1,24
4681,3/21/23,227,Sara2,1,24
4682,3/21/23,227,Sara2,1,24
4683,3/21/23,227,Sara2,1,24
4684,3/21/23,227,Sara2,1,24
4685,3/21/23,227,Sara2,1,24
4686,3/21/23,227,Sara2,1,24
4687,3/21/23,227,Sara2,1,24
4688,3/21/23,227,Sara2,1,24
4689,3/21/23,227,Sara2,1,24
4690,3/21/23,227,Sara2,1,24
4691,3/21/23,227,Sara2,1,24
4692,3/21/23,227,Sara2,1,24
4693,3/21/23,227,Sara2,1,24
4694,3/21/23,227,Sara2,1,24
4695,3/21/23,227,Sara2,1,24
4696,3/21/23,227,Sara2,1,24
4697,3/21/23,227,Sara2,1,24
4698,3/21/23,227,Sara2,1,24
4699,3/21/23,227,Sara2,1,24
4700,3/21/23,227,Sara2,1,24
4701,3/21/23,227,Sara2,1,24
4702,3/21/23,227,Sara2,1,24
4703,3/21/23,227,Sara2,1,24
4704,3/21/23,227,Sara2,1,24
4705,3/21/23,227,Sara2,1,24
4706,3/21/23,227,Sara2,1,24
4707,3/21/23,227,Sara2,1,24
4708,3/21/23,227,Sara2,1,24
4709,3/21/23,227,Sara2,1,24
4710,3/21/23,227,Sara2,1,24
4711,3/21/23,227,Sara2,1,24
4712,3/21/23,227,Sara2,1,24
4713,3/21/23,227,Sara2,1,24
4714,3/21/23,227,Sara2,1,24
4715,3/21/23,227,Sara2,1,24
4716,3/21/23,227,Sara2,1,24
4717,3/21/23,227,Sara2,1,24
4718,3/21/23,227,Sara2,1,24
4719,3/21/23,227,Sara2,1,24
4720,3/21/23,227,Sara2,1,24
4721,3/21/23,227,Sara2,1,24
4722,3/21/23,227,Sara2,1,24
4723,3/21/23,227,Sara2,1,24
4724,3/21/23,227,Sara2,1,24
4725,3/21/23,227,Sara2,1,24
4726,3/21/23,227,Sara2,1,24
4727,3/21/23,227,Sara2,1,24
4728,3/21/23,227,Sara2,1,24
4729,3/21/23,227,Sara2,1,24
4730,3/21/23,227,Sara2,1,24
4731,3/21/23,227,Sara2,1,24
4732,3/21/23,227,Sara2,1,24
4733,3/21/23,227,Sara2,1,24
4734,3/21/23,227,Sara2,1,24
4735,3/21/23,227,Sara2,1,24
4736,3/21/23,227,Sara2,1,24
4737,3/21/23,227,Sara2,1,24
4738,3/21/23,227,Sara2,1,24
4739,3/21/23,227,Sara2,1,24
4740,3/21/23,227,Sara2,1,24
4741,3/21/23,227,Sara2,1,24
4742,3/21/23,227,Sara2,1,24
4743,3/21/23,227,Sara2,1,24
4744,3/21/23,227,Sara2,1,48
4745,3/21/23,227,Sara2,1,48
4746,3/21/23,227,Sara2,1,48
4747,3/21/23,227,Sara2,1,48
4748,3/21/23,227,Sara2,1,48
4749,3/21/23,227,Sara2,1,48
4750,3/21/23,227,Sara2,1,48
4751,3/21/23,227,Sara2,1,48
4752,3/21/23,227,Sara2,1,48
4753,3/21/23,227,Sara2,1,48
4754,3/21/23,227,Sara2,1,48
4755,3/21/23,227,Sara2,1,48
4756,3/21/23,227,Sara2,1,48
4757,3/21/23,227,Sara2,1,72
4758,3/21/23,227,Sara2,1,72
4759,3/21/23,227,Sara2,1,72
4760,3/21/23,227,Sara2,1,72
4761,3/21/23,227,Sara2,1,72
4762,3/21/23,227,Sara2,1,72
4763,3/21/23,227,Sara2,1,72
4764,3/21/23,227,Sara2,1,72
4765,3/21/23,227,Sara2,0,72
4766,3/21/23,227,Sara2,0,72
4767,3/21/23,227,Sara2,0,72
4768,3/21/23,227,Sara2,0,72
4769,3/21/23,227,Sara2,0,72
4770,3/21/23,227,Sara2,0,72
4771,3/21/23,227,Sara2,0,72
4772,3/21/23,227,Sara2,0,72
4773,3/21/23,227,Sara2,0,72
4774,3/21/23,227,Sara2,0,72
4775,3/21/23,227,Sara2,0,72
4776,3/21/23,227,Sara2,0,72
4777,3/29/23,Control,Sara3,1,24
4778,3/29/23,Control,Sara3,1,48
4779,3/29/23,Control,Sara3,1,48
4780,3/29/23,Control,Sara3,1,48
4781,3/29/23,Control,Sara3,1,48
4782,3/29/23,Control,Sara3,1,48
4783,3/29/23,Control,Sara3,1,72
4784,3/29/23,Control,Sara3,1,72
4785,3/29/23,Control,Sara3,1,72
4786,3/29/23,Control,Sara3,1,72
4787,3/29/23,Control,Sara3,1,72
4788,3/29/23,Control,Sara3,1,72
4789,3/29/23,Control,Sara3,1,72
4790,3/29/23,Control,Sara3,0,72
4791,3/29/23,Control,Sara3,0,72
4792,3/29/23,Control,Sara3,0,72
4793,3/29/23,Control,Sara3,0,72
4794,3/29/23,Control,Sara3,0,72
4795,3/29/23,Control,Sara3,0,72
4796,3/29/23,Control,Sara3,0,72
4797,3/29/23,Control,Sara3,0,72
4798,3/29/23,Control,Sara3,0,72
4799,3/29/23,Control,Sara3,0,72
4800,3/29/23,Control,Sara3,0,72
4801,3/29/23,Control,Sara3,0,72
4802,3/29/23,Control,Sara3,0,72
4803,3/29/23,Control,Sara3,0,72
4804,3/29/23,Control,Sara3,0,72
4805,3/29/23,Control,Sara3,0,72
4806,3/29/23,Control,Sara3,0,72
4807,3/29/23,Control,Sara3,0,72
4808,3/29/23,Control,Sara3,0,72
4809,3/29/23,Control,Sara3,0,72
4810,3/29/23,Control,Sara3,0,72
4811,3/29/23,Control,Sara3,0,72
4812,3/29/23,Control,Sara3,0,72
4813,3/29/23,Control,Sara3,0,72
4814,3/29/23,Control,Sara3,0,72
4815,3/29/23,Control,Sara3,0,72
4816,3/29/23,Control,Sara3,0,72
4817,3/29/23,Control,Sara3,0,72
4818,3/29/23,Control,Sara3,0,72
4819,3/29/23,Control,Sara3,0,72
4820,3/29/23,Control,Sara3,0,72
4821,3/29/23,Control,Sara3,0,72
4822,3/29/23,Control,Sara3,0,72
4823,3/29/23,Control,Sara3,0,72
4824,3/29/23,Control,Sara3,0,72
4825,3/29/23,Control,Sara3,0,72
4826,3/29/23,Control,Sara3,0,72
4827,3/29/23,Control,Sara3,0,72
4828,3/29/23,Control,Sara3,0,72
4829,3/29/23,Control,Sara3,0,72
4830,3/29/23,Control,Sara3,0,72
4831,3/29/23,Control,Sara3,0,72
4832,3/29/23,Control,Sara3,0,72
4833,3/29/23,Control,Sara3,0,72
4834,3/29/23,Control,Sara3,0,72
4835,3/29/23,Control,Sara3,0,72
4836,3/29/23,Control,Sara3,0,72
4837,3/29/23,Control,Sara3,0,72
4838,3/29/23,Control,Sara3,0,72
4839,3/29/23,Control,Sara3,0,72
4840,3/29/23,Control,Sara3,0,72
4841,3/29/23,Control,Sara3,0,72
4842,3/29/23,Control,Sara3,0,72
4843,3/29/23,Control,Sara3,0,72
4844,3/29/23,Control,Sara3,0,72
4845,3/29/23,Control,Sara3,0,72
4846,3/29/23,Control,Sara3,0,72
4847,3/29/23,Control,Sara3,0,72
4848,3/29/23,Control,Sara3,0,72
4849,3/29/23,Control,Sara3,0,72
4850,3/29/23,Control,Sara3,0,72
4851,3/29/23,Control,Sara3,0,72
4852,3/29/23,Control,Sara3,0,72
4853,3/29/23,Control,Sara3,0,72
4854,3/29/23,Control,Sara3,0,72
4855,3/29/23,Control,Sara3,0,72
4856,3/29/23,Control,Sara3,0,72
4857,3/29/23,Control,Sara3,0,72
4858,3/29/23,Control,Sara3,0,72
4859,3/29/23,Control,Sara3,0,72
4860,3/29/23,Control,Sara3,0,72
4861,3/29/23,Control,Sara3,0,72
4862,3/29/23,Control,Sara3,0,72
4863,3/29/23,Control,Sara3,0,72
4864,3/29/23,Control,Sara3,0,72
4865,3/29/23,Control,Sara3,0,72
4866,3/29/23,Control,Sara3,0,72
4867,3/29/23,Control,Sara3,0,72
4868,3/29/23,Control,Sara3,0,72
4869,3/29/23,Control,Sara3,0,72
4870,3/29/23,Control,Sara3,0,72
4871,3/29/23,Control,Sara3,0,72
4872,3/29/23,Control,Sara3,0,72
4873,3/29/23,Control,Sara3,0,72
4874,3/29/23,Control,Sara3,0,72
4875,3/29/23,Control,Sara3,0,72
4876,3/29/23,227,Sara3,1,24
4877,3/29/23,227,Sara3,1,24
4878,3/29/23,227,Sara3,1,24
4879,3/29/23,227,Sara3,1,24
4880,3/29/23,227,Sara3,1,24
4881,3/29/23,227,Sara3,1,24
4882,3/29/23,227,Sara3,1,24
4883,3/29/23,227,Sara3,1,24
4884,3/29/23,227,Sara3,1,24
4885,3/29/23,227,Sara3,1,24
4886,3/29/23,227,Sara3,1,24
4887,3/29/23,227,Sara3,1,24
4888,3/29/23,227,Sara3,1,24
4889,3/29/23,227,Sara3,1,24
4890,3/29/23,227,Sara3,1,24
4891,3/29/23,227,Sara3,1,24
4892,3/29/23,227,Sara3,1,24
4893,3/29/23,227,Sara3,1,24
4894,3/29/23,227,Sara3,1,24
4895,3/29/23,227,Sara3,1,24
4896,3/29/23,227,Sara3,1,24
4897,3/29/23,227,Sara3,1,24
4898,3/29/23,227,Sara3,1,24
4899,3/29/23,227,Sara3,1,24
4900,3/29/23,227,Sara3,1,24
4901,3/29/23,227,Sara3,1,24
4902,3/29/23,227,Sara3,1,24
4903,3/29/23,227,Sara3,1,24
4904,3/29/23,227,Sara3,1,24
4905,3/29/23,227,Sara3,1,24
4906,3/29/23,227,Sara3,1,24
4907,3/29/23,227,Sara3,1,24
4908,3/29/23,227,Sara3,1,24
4909,3/29/23,227,Sara3,1,24
4910,3/29/23,227,Sara3,1,24
4911,3/29/23,227,Sara3,1,24
4912,3/29/23,227,Sara3,1,24
4913,3/29/23,227,Sara3,1,24
4914,3/29/23,227,Sara3,1,24
4915,3/29/23,227,Sara3,1,24
4916,3/29/23,227,Sara3,1,24
4917,3/29/23,227,Sara3,1,24
4918,3/29/23,227,Sara3,1,24
4919,3/29/23,227,Sara3,1,24
4920,3/29/23,227,Sara3,1,24
4921,3/29/23,227,Sara3,1,24
4922,3/29/23,227,Sara3,1,24
4923,3/29/23,227,Sara3,1,24
4924,3/29/23,227,Sara3,1,24
4925,3/29/23,227,Sara3,1,24
4926,3/29/23,227,Sara3,1,24
4927,3/29/23,227,Sara3,1,24
4928,3/29/23,227,Sara3,1,24
4929,3/29/23,227,Sara3,1,24
4930,3/29/23,227,Sara3,1,24
4931,3/29/23,227,Sara3,1,24
4932,3/29/23,227,Sara3,1,24
4933,3/29/23,227,Sara3,1,24
4934,3/29/23,227,Sara3,1,24
4935,3/29/23,227,Sara3,1,24
4936,3/29/23,227,Sara3,1,24
4937,3/29/23,227,Sara3,1,24
4938,3/29/23,227,Sara3,1,24
4939,3/29/23,227,Sara3,1,24
4940,3/29/23,227,Sara3,1,24
4941,3/29/23,227,Sara3,1,24
4942,3/29/23,227,Sara3,1,24
4943,3/29/23,227,Sara3,1,24
4944,3/29/23,227,Sara3,1,24
4945,3/29/23,227,Sara3,1,24
4946,3/29/23,227,Sara3,1,48
4947,3/29/23,227,Sara3,1,48
4948,3/29/23,227,Sara3,1,48
4949,3/29/23,227,Sara3,1,48
4950,3/29/23,227,Sara3,1,48
4951,3/29/23,227,Sara3,1,48
4952,3/29/23,227,Sara3,1,48
4953,3/29/23,227,Sara3,1,48
4954,3/29/23,227,Sara3,1,48
4955,3/29/23,227,Sara3,1,48
4956,3/29/23,227,Sara3,1,72
4957,3/29/23,227,Sara3,1,72
4958,3/29/23,227,Sara3,1,72
4959,3/29/23,227,Sara3,1,72
4960,3/29/23,227,Sara3,1,72
4961,3/29/23,227,Sara3,0,72
4962,3/29/23,227,Sara3,0,72
4963,3/29/23,227,Sara3,0,72
4964,3/29/23,227,Sara3,0,72
4965,3/29/23,227,Sara3,0,72
4966,3/29/23,227,Sara3,0,72
4967,3/29/23,227,Sara3,0,72
4968,3/29/23,227,Sara3,0,72
4969,3/29/23,227,Sara3,0,72
4970,3/29/23,227,Sara3,0,72
4971,3/29/23,227,Sara3,0,72
4972,3/29/23,227,Sara3,0,72
4973,3/29/23,227,Sara3,0,72
